"","lon","lat"
"17156",-80.965,-3.9613
"17157",-80.964,-3.9613
"17158",-80.961,-3.9579
"17159",-80.96,-3.9579
"17160",-80.958,-3.9554
"17161",-80.957,-3.9554
"17162",-80.956,-3.955
"17163",-80.956,-3.9542
"17164",-80.956,-3.9534
"17165",-80.956,-3.9526
"17166",-80.952,-3.9488
"17167",-80.951,-3.9488
"17168",-80.95,-3.9479
"17169",-80.947,-3.9479
"17170",-80.946,-3.9471
"17171",-80.944,-3.9471
"17172",-80.943,-3.9463
"17173",-80.943,-3.9463
"17174",-80.942,-3.9454
"17175",-80.941,-3.9454
"17176",-80.938,-3.9429
"17177",-80.938,-3.9429
"17178",-80.933,-3.9379
"17179",-80.932,-3.9379
"17180",-80.923,-3.9296
"17181",-80.923,-3.9296
"17182",-80.922,-3.9288
"17183",-80.92,-3.9288
"17184",-80.919,-3.9279
"17185",-80.917,-3.9279
"17186",-80.916,-3.9271
"17187",-80.914,-3.9271
"17188",-80.913,-3.9263
"17189",-80.912,-3.9263
"17190",-80.911,-3.9254
"17191",-80.91,-3.9254
"17192",-80.909,-3.9242
"17193",-80.909,-3.9234
"17194",-80.907,-3.9213
"17195",-80.904,-3.9213
"17196",-80.903,-3.9204
"17197",-80.901,-3.9204
"17198",-80.9,-3.9196
"17199",-80.899,-3.9196
"17200",-80.899,-3.9192
"17201",-80.899,-3.9184
"17202",-80.898,-3.9179
"17203",-80.897,-3.9179
"17204",-80.896,-3.9167
"17205",-80.896,-3.9158
"17206",-80.895,-3.9151
"17207",-80.895,-3.9142
"17208",-80.893,-3.9129
"17209",-80.892,-3.9129
"17210",-80.891,-3.9121
"17211",-80.89,-3.9121
"17212",-80.888,-3.9104
"17213",-80.887,-3.9104
"17214",-80.885,-3.9088
"17215",-80.884,-3.9088
"17216",-80.878,-3.9021
"17217",-80.877,-3.9021
"17218",-80.872,-3.8971
"17219",-80.871,-3.8971
"17220",-80.87,-3.8963
"17221",-80.863,-3.8963
"17222",-80.862,-3.895
"17223",-80.862,-3.8942
"17224",-80.861,-3.8929
"17225",-80.86,-3.8929
"17226",-80.859,-3.8921
"17227",-80.858,-3.8921
"17228",-80.858,-3.8913
"17229",-80.857,-3.8913
"17230",-80.848,-3.8821
"17231",-80.847,-3.8821
"17232",-80.846,-3.8813
"17233",-80.845,-3.8813
"17234",-80.844,-3.8804
"17235",-80.843,-3.8804
"17236",-80.84,-3.8767
"17237",-80.84,-3.8758
"17238",-80.839,-3.875
"17239",-80.839,-3.8725
"17240",-80.838,-3.8717
"17241",-80.838,-3.8675
"17242",-80.837,-3.8667
"17243",-80.837,-3.8634
"17244",-80.836,-3.8625
"17245",-80.836,-3.8592
"17246",-80.836,-3.8584
"17247",-80.836,-3.8542
"17248",-80.835,-3.8534
"17249",-80.835,-3.85
"17250",-80.834,-3.8492
"17251",-80.834,-3.8467
"17252",-80.833,-3.8459
"17253",-80.833,-3.8442
"17254",-80.832,-3.8434
"17255",-80.832,-3.8425
"17256",-80.831,-3.8417
"17257",-80.831,-3.8384
"17258",-80.83,-3.8375
"17259",-80.83,-3.8367
"17260",-80.83,-3.8359
"17261",-80.83,-3.835
"17262",-80.829,-3.8342
"17263",-80.829,-3.8334
"17264",-80.828,-3.8325
"17265",-80.828,-3.8317
"17266",-80.826,-3.8292
"17267",-80.826,-3.8284
"17268",-80.825,-3.8275
"17269",-80.825,-3.8267
"17270",-80.824,-3.8259
"17271",-80.824,-3.825
"17272",-80.823,-3.8242
"17273",-80.823,-3.8217
"17274",-80.822,-3.8209
"17275",-80.822,-3.82
"17276",-80.818,-3.8159
"17277",-80.818,-3.815
"17278",-80.817,-3.8142
"17279",-80.817,-3.8134
"17280",-80.816,-3.8125
"17281",-80.816,-3.81
"17282",-80.815,-3.8092
"17283",-80.815,-3.8075
"17284",-80.815,-3.8067
"17285",-80.815,-3.805
"17286",-80.814,-3.8042
"17287",-80.814,-3.8025
"17288",-80.813,-3.8017
"17289",-80.813,-3.7992
"17290",-80.812,-3.7983
"17291",-80.812,-3.7975
"17292",-80.811,-3.7967
"17293",-80.811,-3.7959
"17294",-80.807,-3.7917
"17295",-80.807,-3.7909
"17296",-80.802,-3.7859
"17297",-80.802,-3.785
"17298",-80.801,-3.7842
"17299",-80.801,-3.7833
"17300",-80.8,-3.7825
"17301",-80.8,-3.7817
"17302",-80.8,-3.7809
"17303",-80.8,-3.7783
"17304",-80.799,-3.7775
"17305",-80.799,-3.7733
"17306",-80.798,-3.7725
"17307",-80.798,-3.7717
"17308",-80.796,-3.77
"17309",-80.796,-3.7691
"17310",-80.796,-3.7683
"17311",-80.796,-3.7676
"17312",-80.795,-3.7667
"17313",-80.795,-3.7659
"17314",-80.794,-3.765
"17315",-80.794,-3.7634
"17316",-80.793,-3.7626
"17317",-80.793,-3.7609
"17318",-80.792,-3.76
"17319",-80.792,-3.7592
"17320",-80.788,-3.7554
"17321",-80.788,-3.7554
"17322",-80.78,-3.7479
"17323",-80.779,-3.7479
"17324",-80.772,-3.7409
"17325",-80.772,-3.74
"17326",-80.77,-3.7376
"17327",-80.77,-3.7367
"17328",-80.763,-3.7304
"17329",-80.763,-3.7304
"17330",-80.762,-3.73
"17331",-80.762,-3.7292
"17332",-80.762,-3.7287
"17333",-80.761,-3.7287
"17334",-80.759,-3.7271
"17335",-80.758,-3.7271
"17336",-80.756,-3.725
"17337",-80.756,-3.7242
"17338",-80.754,-3.7217
"17339",-80.754,-3.7208
"17340",-80.748,-3.7154
"17341",-80.748,-3.7154
"17342",-80.747,-3.7146
"17343",-80.746,-3.7146
"17344",-80.745,-3.7137
"17345",-80.744,-3.7137
"17346",-80.743,-3.7129
"17347",-80.743,-3.7129
"17348",-80.741,-3.7112
"17349",-80.74,-3.7113
"17350",-80.739,-3.7104
"17351",-80.738,-3.7104
"17352",-80.738,-3.7096
"17353",-80.737,-3.7096
"17354",-80.736,-3.7087
"17355",-80.735,-3.7087
"17356",-80.734,-3.7079
"17357",-80.733,-3.7079
"17358",-80.733,-3.7071
"17359",-80.731,-3.7071
"17360",-80.729,-3.7054
"17361",-80.728,-3.7054
"17362",-80.727,-3.7037
"17363",-80.726,-3.7037
"17364",-80.724,-3.7021
"17365",-80.723,-3.7021
"17366",-80.723,-3.7013
"17367",-80.722,-3.7013
"17368",-80.718,-3.6979
"17369",-80.718,-3.6979
"17370",-80.717,-3.6971
"17371",-80.716,-3.6971
"17372",-80.714,-3.6954
"17373",-80.713,-3.6954
"17374",-80.711,-3.6929
"17375",-80.71,-3.6929
"17376",-80.709,-3.6921
"17377",-80.708,-3.6921
"17378",-80.706,-3.6896
"17379",-80.705,-3.6896
"17380",-80.703,-3.6879
"17381",-80.703,-3.6879
"17382",-80.701,-3.6862
"17383",-80.7,-3.6862
"17384",-80.699,-3.6854
"17385",-80.698,-3.6854
"17386",-80.698,-3.6846
"17387",-80.697,-3.6846
"17388",-80.696,-3.6837
"17389",-80.695,-3.6837
"17390",-80.693,-3.6813
"17391",-80.692,-3.6813
"17392",-80.691,-3.6804
"17393",-80.69,-3.6804
"17394",-80.688,-3.6788
"17395",-80.688,-3.6788
"17396",-80.687,-3.678
"17397",-80.686,-3.678
"17398",-80.685,-3.6771
"17399",-80.684,-3.6771
"17400",-80.683,-3.6763
"17401",-80.681,-3.6763
"17402",-80.68,-3.6755
"17403",-80.677,-3.6755
"17404",-80.676,-3.6746
"17405",-80.673,-3.6746
"17406",-80.673,-3.6737
"17407",-80.671,-3.6737
"17408",-80.67,-3.6729
"17409",-80.669,-3.6729
"17410",-80.668,-3.6721
"17411",-80.668,-3.6721
"17412",-80.662,-3.6663
"17413",-80.661,-3.6663
"17414",-80.66,-3.6655
"17415",-80.658,-3.6655
"17416",-80.657,-3.6663
"17417",-80.65,-3.6663
"17418",-80.649,-3.6655
"17419",-80.648,-3.6655
"17420",-80.647,-3.6646
"17421",-80.645,-3.6646
"17422",-80.644,-3.6637
"17423",-80.643,-3.6637
"17424",-80.642,-3.6629
"17425",-80.64,-3.6629
"17426",-80.639,-3.6621
"17427",-80.638,-3.6621
"17428",-80.637,-3.6613
"17429",-80.635,-3.6613
"17430",-80.634,-3.6605
"17431",-80.633,-3.6605
"17432",-80.632,-3.6596
"17433",-80.631,-3.6596
"17434",-80.63,-3.6588
"17435",-80.629,-3.6588
"17436",-80.622,-3.6517
"17437",-80.622,-3.6509
"17438",-80.62,-3.6492
"17439",-80.62,-3.6484
"17440",-80.619,-3.6467
"17441",-80.619,-3.6459
"17442",-80.616,-3.6433
"17443",-80.616,-3.6425
"17444",-80.61,-3.6363
"17445",-80.609,-3.6363
"17446",-80.608,-3.6355
"17447",-80.607,-3.6355
"17448",-80.606,-3.6346
"17449",-80.604,-3.6346
"17450",-80.603,-3.6338
"17451",-80.602,-3.6338
"17452",-80.601,-3.6329
"17453",-80.598,-3.6329
"17454",-80.597,-3.6338
"17455",-80.593,-3.6338
"17456",-80.592,-3.6329
"17457",-80.589,-3.6329
"17458",-80.588,-3.6321
"17459",-80.588,-3.6321
"17460",-80.587,-3.6312
"17461",-80.585,-3.6312
"17462",-80.584,-3.6304
"17463",-80.583,-3.6304
"17464",-80.583,-3.6296
"17465",-80.582,-3.6296
"17466",-80.581,-3.6288
"17467",-80.58,-3.6288
"17468",-80.567,-3.6155
"17469",-80.566,-3.6155
"17470",-80.565,-3.6142
"17471",-80.565,-3.6134
"17472",-80.564,-3.6125
"17473",-80.564,-3.6117
"17474",-80.563,-3.6109
"17475",-80.563,-3.61
"17476",-80.562,-3.6092
"17477",-80.562,-3.6084
"17478",-80.561,-3.6075
"17479",-80.561,-3.6067
"17480",-80.55,-3.595
"17481",-80.55,-3.5942
"17482",-80.537,-3.5817
"17483",-80.537,-3.5809
"17484",-80.536,-3.5792
"17485",-80.536,-3.5784
"17486",-80.532,-3.575
"17487",-80.532,-3.5742
"17488",-80.53,-3.5717
"17489",-80.53,-3.5709
"17490",-80.527,-3.5684
"17491",-80.527,-3.5675
"17492",-80.524,-3.5642
"17493",-80.524,-3.5634
"17494",-80.52,-3.5592
"17495",-80.52,-3.5584
"17496",-80.519,-3.5575
"17497",-80.519,-3.5567
"17498",-80.518,-3.5559
"17499",-80.518,-3.555
"17500",-80.517,-3.5542
"17501",-80.517,-3.5534
"17502",-80.516,-3.5517
"17503",-80.516,-3.5509
"17504",-80.511,-3.5467
"17505",-80.511,-3.5459
"17506",-80.51,-3.545
"17507",-80.51,-3.5442
"17508",-80.51,-3.5434
"17509",-80.51,-3.5425
"17510",-80.509,-3.5417
"17511",-80.509,-3.5409
"17512",-80.508,-3.54
"17513",-80.508,-3.5392
"17514",-80.507,-3.5384
"17515",-80.507,-3.5375
"17516",-80.5,-3.53
"17517",-80.5,-3.5292
"17518",-80.499,-3.5284
"17519",-80.499,-3.5275
"17520",-80.498,-3.5267
"17521",-80.498,-3.5259
"17522",-80.497,-3.525
"17523",-80.497,-3.5234
"17524",-80.496,-3.5225
"17525",-80.496,-3.5209
"17526",-80.495,-3.52
"17527",-80.496,-3.5183
"17528",-80.495,-3.5175
"17529",-80.495,-3.5167
"17530",-80.494,-3.5159
"17531",-80.494,-3.5142
"17532",-80.493,-3.5134
"17533",-80.493,-3.5125
"17534",-80.492,-3.5117
"17535",-80.492,-3.5109
"17536",-80.489,-3.5079
"17537",-80.488,-3.5079
"17538",-80.488,-3.5071
"17539",-80.484,-3.5071
"17540",-80.483,-3.5063
"17541",-80.483,-3.5063
"17542",-80.481,-3.5046
"17543",-80.478,-3.5046
"17544",-80.477,-3.5059
"17545",-80.477,-3.5067
"17546",-80.476,-3.5079
"17547",-80.475,-3.5079
"17548",-80.474,-3.5092
"17549",-80.474,-3.51
"17550",-80.473,-3.5109
"17551",-80.473,-3.5117
"17552",-80.472,-3.5125
"17553",-80.472,-3.5142
"17554",-80.471,-3.515
"17555",-80.471,-3.5159
"17556",-80.47,-3.5167
"17557",-80.47,-3.5175
"17558",-80.469,-3.5192
"17559",-80.469,-3.5209
"17560",-80.47,-3.5217
"17561",-80.47,-3.5225
"17562",-80.47,-3.5234
"17563",-80.47,-3.5242
"17564",-80.471,-3.525
"17565",-80.471,-3.5267
"17566",-80.472,-3.5275
"17567",-80.472,-3.5308
"17568",-80.471,-3.5317
"17569",-80.471,-3.5325
"17570",-80.47,-3.5338
"17571",-80.469,-3.5338
"17572",-80.468,-3.5346
"17573",-80.468,-3.5346
"17574",-80.467,-3.5354
"17575",-80.466,-3.5354
"17576",-80.465,-3.5363
"17577",-80.463,-3.5363
"17578",-80.463,-3.5371
"17579",-80.461,-3.5371
"17580",-80.46,-3.5379
"17581",-80.459,-3.5379
"17582",-80.458,-3.5388
"17583",-80.458,-3.5388
"17584",-80.455,-3.5408
"17585",-80.455,-3.5417
"17586",-80.455,-3.5425
"17587",-80.455,-3.5442
"17588",-80.454,-3.545
"17589",-80.454,-3.5467
"17590",-80.453,-3.5471
"17591",-80.452,-3.5458
"17592",-80.452,-3.545
"17593",-80.451,-3.5442
"17594",-80.451,-3.5434
"17595",-80.45,-3.5421
"17596",-80.449,-3.5421
"17597",-80.443,-3.5363
"17598",-80.443,-3.5363
"17599",-80.442,-3.5358
"17600",-80.442,-3.535
"17601",-80.441,-3.5342
"17602",-80.441,-3.5334
"17603",-80.44,-3.5325
"17604",-80.44,-3.5317
"17605",-80.44,-3.5308
"17606",-80.44,-3.53
"17607",-80.439,-3.5292
"17608",-80.439,-3.5275
"17609",-80.438,-3.5267
"17610",-80.438,-3.5258
"17611",-80.437,-3.525
"17612",-80.437,-3.5242
"17613",-80.436,-3.5234
"17614",-80.436,-3.5175
"17615",-80.435,-3.5167
"17616",-80.435,-3.5158
"17617",-80.433,-3.5137
"17618",-80.433,-3.5137
"17619",-80.432,-3.5129
"17620",-80.43,-3.5129
"17621",-80.429,-3.5121
"17622",-80.428,-3.5121
"17623",-80.427,-3.5113
"17624",-80.426,-3.5113
"17625",-80.425,-3.5104
"17626",-80.424,-3.5104
"17627",-80.423,-3.5096
"17628",-80.423,-3.5096
"17629",-80.422,-3.5088
"17630",-80.421,-3.5088
"17631",-80.417,-3.505
"17632",-80.417,-3.5042
"17633",-80.416,-3.5034
"17634",-80.416,-3.5025
"17635",-80.415,-3.5013
"17636",-80.413,-3.5013
"17637",-80.412,-3.5026
"17638",-80.412,-3.5042
"17639",-80.411,-3.505
"17640",-80.411,-3.5058
"17641",-80.411,-3.5067
"17642",-80.411,-3.5092
"17643",-80.41,-3.51
"17644",-80.41,-3.5125
"17645",-80.408,-3.5146
"17646",-80.406,-3.5146
"17647",-80.405,-3.5137
"17648",-80.404,-3.5137
"17649",-80.403,-3.5129
"17650",-80.403,-3.5129
"17651",-80.402,-3.5121
"17652",-80.4,-3.5121
"17653",-80.399,-3.5113
"17654",-80.398,-3.5113
"17655",-80.398,-3.5105
"17656",-80.397,-3.5105
"17657",-80.396,-3.5096
"17658",-80.395,-3.5096
"17659",-80.393,-3.5079
"17660",-80.392,-3.5079
"17661",-80.391,-3.5071
"17662",-80.388,-3.5071
"17663",-80.388,-3.5063
"17664",-80.387,-3.5062
"17665",-80.386,-3.5055
"17666",-80.383,-3.5054
"17667",-80.383,-3.5046
"17668",-80.382,-3.5046
"17669",-80.381,-3.5037
"17670",-80.38,-3.5037
"17671",-80.379,-3.5029
"17672",-80.378,-3.5029
"17673",-80.376,-3.5012
"17674",-80.375,-3.5012
"17675",-80.374,-3.5004
"17676",-80.373,-3.5004
"17677",-80.373,-3.4996
"17678",-80.372,-3.4996
"17679",-80.371,-3.4988
"17680",-80.37,-3.4988
"17681",-80.369,-3.4975
"17682",-80.369,-3.4967
"17683",-80.367,-3.4946
"17684",-80.366,-3.4946
"17685",-80.365,-3.4938
"17686",-80.364,-3.4938
"17687",-80.363,-3.493
"17688",-80.363,-3.493
"17689",-80.357,-3.4871
"17690",-80.356,-3.4871
"17691",-80.355,-3.4862
"17692",-80.354,-3.4862
"17693",-80.352,-3.4842
"17694",-80.352,-3.4834
"17695",-80.351,-3.4825
"17696",-80.351,-3.4792
"17697",-80.351,-3.4784
"17698",-80.351,-3.4776
"17699",-80.349,-3.4759
"17700",-80.349,-3.4751
"17701",-80.341,-3.4675
"17702",-80.341,-3.4667
"17703",-80.341,-3.4659
"17704",-80.341,-3.4651
"17705",-80.34,-3.4642
"17706",-80.34,-3.4625
"17707",-80.339,-3.4617
"17708",-80.339,-3.4609
"17709",-80.337,-3.4592
"17710",-80.337,-3.4584
"17711",-80.336,-3.4575
"17712",-80.336,-3.4567
"17713",-80.333,-3.453
"17714",-80.332,-3.453
"17715",-80.323,-3.4442
"17716",-80.323,-3.4434
"17717",-80.322,-3.4425
"17718",-80.322,-3.4416
"17719",-80.321,-3.4408
"17720",-80.321,-3.4392
"17721",-80.321,-3.4384
"17722",-80.321,-3.4375
"17723",-80.32,-3.4366
"17724",-80.32,-3.4351
"17725",-80.319,-3.4342
"17726",-80.319,-3.4334
"17727",-80.318,-3.4325
"17728",-80.318,-3.4317
"17729",-80.317,-3.4309
"17730",-80.317,-3.4292
"17731",-80.316,-3.4284
"17732",-80.316,-3.4267
"17733",-80.315,-3.4259
"17734",-80.315,-3.4242
"17735",-80.314,-3.4225
"17736",-80.314,-3.4175
"17737",-80.313,-3.4167
"17738",-80.313,-3.4142
"17739",-80.312,-3.4134
"17740",-80.312,-3.4109
"17741",-80.31,-3.4092
"17742",-80.31,-3.4075
"17743",-80.31,-3.4067
"17744",-80.31,-3.4051
"17745",-80.309,-3.4042
"17746",-80.309,-3.4009
"17747",-80.308,-3.4001
"17748",-80.308,-3.3975
"17749",-80.308,-3.3971
"17750",-80.307,-3.3971
"17751",-80.306,-3.3962
"17752",-80.305,-3.3962
"17753",-80.304,-3.3975
"17754",-80.304,-3.3983
"17755",-80.305,-3.4001
"17756",-80.305,-3.4009
"17757",-80.306,-3.4017
"17758",-80.306,-3.4034
"17759",-80.306,-3.4038
"17760",-80.304,-3.4038
"17761",-80.302,-3.4059
"17762",-80.302,-3.4067
"17763",-80.297,-3.4117
"17764",-80.297,-3.4125
"17765",-80.296,-3.4134
"17766",-80.296,-3.4166
"17767",-80.296,-3.4175
"17768",-80.296,-3.4184
"17769",-80.294,-3.4196
"17770",-80.294,-3.4192
"17771",-80.294,-3.4175
"17772",-80.293,-3.4171
"17773",-80.293,-3.4171
"17774",-80.289,-3.4204
"17775",-80.288,-3.4204
"17776",-80.287,-3.4221
"17777",-80.285,-3.4221
"17778",-80.284,-3.4229
"17779",-80.283,-3.4229
"17780",-80.282,-3.4238
"17781",-80.28,-3.4238
"17782",-80.279,-3.425
"17783",-80.279,-3.4259
"17784",-80.28,-3.4267
"17785",-80.28,-3.4275
"17786",-80.281,-3.4284
"17787",-80.281,-3.4292
"17788",-80.281,-3.43
"17789",-80.281,-3.4309
"17790",-80.283,-3.4325
"17791",-80.283,-3.4329
"17792",-80.28,-3.4329
"17793",-80.279,-3.4317
"17794",-80.279,-3.4309
"17795",-80.278,-3.43
"17796",-80.278,-3.4275
"17797",-80.277,-3.4263
"17798",-80.273,-3.4263
"17799",-80.273,-3.4254
"17800",-80.271,-3.4254
"17801",-80.27,-3.4246
"17802",-80.269,-3.4246
"17803",-80.268,-3.4238
"17804",-80.267,-3.4238
"17805",-80.266,-3.4229
"17806",-80.261,-3.4229
"17807",-80.26,-3.4238
"17808",-80.258,-3.4238
"17809",-80.258,-3.4246
"17810",-80.253,-3.4246
"17811",-80.253,-3.4254
"17812",-80.248,-3.4254
"17813",-80.248,-3.4246
"17814",-80.233,-3.4246
"17815",-80.233,-3.4254
"17816",-80.232,-3.4254
"17817",-80.229,-3.428
"17818",-80.228,-3.428
"17819",-80.226,-3.43
"17820",-80.226,-3.4317
"17821",-80.228,-3.4334
"17822",-80.228,-3.4358
"17823",-80.228,-3.4362
"17824",-80.227,-3.4358
"17825",-80.227,-3.4342
"17826",-80.226,-3.433
"17827",-80.221,-3.4329
"17828",-80.221,-3.4334
"17829",-80.221,-3.4342
"17830",-80.22,-3.435
"17831",-80.22,-3.4376
"17832",-80.219,-3.4379
"17833",-80.218,-3.4379
"17834",-80.218,-3.4387
"17835",-80.217,-3.4387
"17836",-80.216,-3.4379
"17837",-80.209,-3.4379
"17838",-80.209,-3.4383
"17839",-80.209,-3.4391
"17840",-80.208,-3.4396
"17841",-80.208,-3.4387
"17842",-80.203,-3.4388
"17843",-80.201,-3.44
"17844",-80.201,-3.4409
"17845",-80.201,-3.4413
"17846",-80.199,-3.4396
"17847",-80.198,-3.4396
"17848",-80.197,-3.4413
"17849",-80.196,-3.4413
"17850",-80.195,-3.4405
"17851",-80.193,-3.4405
"17852",-80.193,-3.4396
"17853",-80.191,-3.4396
"17854",-80.19,-3.4388
"17855",-80.183,-3.4388
"17856",-80.182,-3.4396
"17857",-80.18,-3.4396
"17858",-80.179,-3.4388
"17859",-80.174,-3.4388
"17860",-80.173,-3.4379
"17861",-80.173,-3.4379
"17862",-80.171,-3.4363
"17863",-80.17,-3.4363
"17864",-80.168,-3.4342
"17865",-80.168,-3.4325
"17866",-80.169,-3.4317
"17867",-80.169,-3.43
"17868",-80.168,-3.4296
"17869",-80.165,-3.4296
"17870",-80.165,-3.43
"17871",-80.165,-3.4308
"17872",-80.164,-3.4313
"17873",-80.163,-3.4304
"17874",-80.16,-3.4304
"17875",-80.159,-3.4313
"17876",-80.158,-3.4313
"17877",-80.157,-3.4321
"17878",-80.153,-3.4321
"17879",-80.153,-3.4313
"17880",-80.149,-3.4313
"17881",-80.148,-3.4304
"17882",-80.146,-3.4304
"17883",-80.145,-3.4296
"17884",-80.144,-3.4296
"17885",-80.143,-3.4288
"17886",-80.141,-3.4288
"17887",-80.14,-3.4284
"17888",-80.14,-3.4276
"17889",-80.139,-3.4263
"17890",-80.138,-3.4263
"17891",-80.137,-3.4246
"17892",-80.136,-3.4246
"17893",-80.135,-3.4237
"17894",-80.134,-3.4237
"17895",-80.133,-3.4229
"17896",-80.133,-3.4229
"17897",-80.132,-3.4221
"17898",-80.131,-3.4221
"17899",-80.13,-3.4213
"17900",-80.129,-3.4213
"17901",-80.128,-3.4204
"17902",-80.127,-3.4204
"17903",-80.126,-3.4196
"17904",-80.123,-3.4196
"17905",-80.123,-3.4187
"17906",-80.121,-3.4187
"17907",-80.12,-3.4179
"17908",-80.119,-3.4179
"17909",-80.119,-3.4183
"17910",-80.119,-3.4192
"17911",-80.12,-3.4201
"17912",-80.12,-3.4209
"17913",-80.121,-3.4217
"17914",-80.121,-3.4225
"17915",-80.122,-3.4242
"17916",-80.122,-3.425
"17917",-80.123,-3.4259
"17918",-80.123,-3.4267
"17919",-80.123,-3.4271
"17920",-80.121,-3.4259
"17921",-80.121,-3.4251
"17922",-80.12,-3.4233
"17923",-80.12,-3.4225
"17924",-80.119,-3.4217
"17925",-80.119,-3.4209
"17926",-80.116,-3.4179
"17927",-80.115,-3.4179
"17928",-80.114,-3.4187
"17929",-80.112,-3.4188
"17930",-80.111,-3.4196
"17931",-80.109,-3.4196
"17932",-80.109,-3.4201
"17933",-80.109,-3.4209
"17934",-80.108,-3.4212
"17935",-80.108,-3.4204
"17936",-80.103,-3.4204
"17937",-80.102,-3.4212
"17938",-80.098,-3.4212
"17939",-80.098,-3.4204
"17940",-80.093,-3.4204
"17941",-80.093,-3.4196
"17942",-80.087,-3.4196
"17943",-80.086,-3.4188
"17944",-80.074,-3.4188
"17945",-80.073,-3.4179
"17946",-80.071,-3.4179
"17947",-80.07,-3.4171
"17948",-80.068,-3.4171
"17949",-80.068,-3.4163
"17950",-80.066,-3.4163
"17951",-80.065,-3.4154
"17952",-80.064,-3.4154
"17953",-80.063,-3.4142
"17954",-80.063,-3.4133
"17955",-80.061,-3.4117
"17956",-80.061,-3.41
"17957",-80.061,-3.4092
"17958",-80.061,-3.4083
"17959",-80.06,-3.4075
"17960",-80.06,-3.4067
"17961",-80.059,-3.4063
"17962",-80.058,-3.4063
"17963",-80.053,-3.4104
"17964",-80.053,-3.41
"17965",-80.053,-3.4092
"17966",-80.058,-3.4046
"17967",-80.058,-3.4046
"17968",-80.059,-3.4042
"17969",-80.059,-3.3967
"17970",-80.058,-3.3959
"17971",-80.058,-3.3942
"17972",-80.058,-3.3938
"17973",-80.047,-3.3938
"17974",-80.046,-3.3929
"17975",-80.045,-3.3929
"17976",-80.044,-3.3917
"17977",-80.044,-3.3909
"17978",-80.044,-3.3904
"17979",-80.045,-3.3904
"17980",-80.046,-3.3913
"17981",-80.047,-3.3913
"17982",-80.048,-3.3921
"17983",-80.056,-3.3921
"17984",-80.057,-3.3909
"17985",-80.057,-3.3867
"17986",-80.056,-3.3859
"17987",-80.056,-3.385
"17988",-80.056,-3.3842
"17989",-80.056,-3.3834
"17990",-80.053,-3.3813
"17991",-80.053,-3.3813
"17992",-80.052,-3.3804
"17993",-80.051,-3.3804
"17994",-80.049,-3.3788
"17995",-80.048,-3.3788
"17996",-80.046,-3.3763
"17997",-80.045,-3.3763
"17998",-80.044,-3.3754
"17999",-80.043,-3.3754
"18000",-80.041,-3.3729
"18001",-80.04,-3.3729
"18002",-80.038,-3.3713
"18003",-80.038,-3.3713
"18004",-80.033,-3.3671
"18005",-80.033,-3.3671
"18006",-80.032,-3.3667
"18007",-80.032,-3.3659
"18008",-80.031,-3.3642
"18009",-80.031,-3.3633
"18010",-80.029,-3.3617
"18011",-80.029,-3.3609
"18012",-80.027,-3.3592
"18013",-80.027,-3.355
"18014",-80.027,-3.3546
"18015",-80.025,-3.3546
"18016",-80.022,-3.3575
"18017",-80.022,-3.3583
"18018",-80.021,-3.3592
"18019",-80.021,-3.36
"18020",-80.021,-3.3609
"18021",-80.021,-3.3625
"18022",-80.02,-3.3633
"18023",-80.02,-3.3642
"18024",-80.019,-3.3651
"18025",-80.019,-3.3659
"18026",-80.018,-3.3667
"18027",-80.018,-3.3675
"18028",-80.017,-3.3683
"18029",-80.017,-3.3692
"18030",-80.016,-3.3704
"18031",-80.015,-3.3704
"18032",-80.014,-3.3712
"18033",-80.008,-3.3712
"18034",-80.006,-3.3725
"18035",-80.006,-3.3734
"18036",-80.006,-3.3742
"18037",-80.006,-3.375
"18038",-80.005,-3.3754
"18039",-80.005,-3.375
"18040",-80.005,-3.3717
"18041",-80.007,-3.3696
"18042",-80.008,-3.3696
"18043",-80.008,-3.3688
"18044",-80.009,-3.3688
"18045",-80.01,-3.3696
"18046",-80.014,-3.3696
"18047",-80.016,-3.3683
"18048",-80.016,-3.3675
"18049",-80.018,-3.3651
"18050",-80.018,-3.3633
"18051",-80.019,-3.3625
"18052",-80.019,-3.36
"18053",-80.018,-3.3596
"18054",-80.018,-3.3596
"18055",-80.017,-3.3604
"18056",-80.016,-3.3604
"18057",-80.015,-3.3612
"18058",-80.014,-3.3612
"18059",-80.013,-3.3621
"18060",-80.013,-3.3621
"18061",-80.012,-3.3629
"18062",-80.008,-3.363
"18063",-80.007,-3.3634
"18064",-80.007,-3.365
"18065",-80.006,-3.3667
"18066",-80.006,-3.3675
"18067",-80.005,-3.368
"18068",-80.003,-3.368
"18069",-80.003,-3.3676
"18070",-80.006,-3.365
"18071",-80.006,-3.3625
"18072",-80.007,-3.3612
"18073",-80.012,-3.3612
"18074",-80.013,-3.3604
"18075",-80.013,-3.3604
"18076",-80.014,-3.3596
"18077",-80.015,-3.3596
"18078",-80.016,-3.3588
"18079",-80.017,-3.3588
"18080",-80.019,-3.3562
"18081",-80.02,-3.3562
"18082",-80.028,-3.3488
"18083",-80.028,-3.3488
"18084",-80.029,-3.3479
"18085",-80.03,-3.3479
"18086",-80.031,-3.3471
"18087",-80.032,-3.3471
"18088",-80.033,-3.3459
"18089",-80.033,-3.345
"18090",-80.03,-3.3425
"18091",-80.031,-3.3421
"18092",-80.032,-3.3421
